"Ch1_Raw","Ch2_Raw","Ch3_Raw","Ch4_Raw","Ch5_Raw","Ch1_Cal","Ch2_Cal","Ch3_Cal","Ch4_Cal","Ch5_Cal"
1439,2975,3080,3964,3328,-92,-498,-564,-808,-623
1439,2963,3077,3961,3325
1436,2978,3078,3955,3359
1437,2972,3081,3956,3360
1435,2971,3081,3949,3345
1436,2964,3079,3955,3363
1426,2972,3078,3954,3350
1436,2966,3079,3967,3351
1404,2964,3063,3922,3339
1417,2969,3073,3956,3343
1451,2963,3075,3949,3345
1428,2964,3078,3910,3323
1429,2956,3068,3886,3338
1446,2984,3029,3916,3286
1453,2956,3044,3942,3335
1462,2963,3073,3897,3341
1432,2980,3081,3929,3325
1425,2953,3049,3932,3324
1438,2963,3071,3939,3337
1428,2948,3067,3944,3352
1424,2985,3081,3933,3277
1433,2948,3068,3938,3334
1434,2935,3043,3936,3360
1408,2989,3092,3943,3318
1454,2951,3063,3929,3341
1423,2957,3084,3926,3337
1458,2970,2995,3849,3323
1425,2965,3054,3924,3330
1463,2954,3056,3953,3325
1417,2941,3052,3936,3319
1429,2945,3064,3940,3324
1434,2960,3065,3929,3327
1429,2968,3068,3926,3326
1434,2960,3051,3913,3321
1437,2964,3070,3927,3330
1458,2975,3107,3931,3336
1448,2902,3074,3890,3323
1453,2985,3069,3948,3378
1478,2988,3094,3958,3355
1461,2998,3086,3943,3363
1471,3003,3083,3961,3369
1468,3017,3121,3996,3388
1486,3035,3145,4008,3404
1495,3050,3159,4035,3423
1496,3053,3167,4025,3432
1514,3111,3170,4075,3459
1562,3107,3227,4121,3469
1528,3092,3232,4160,3542
1578,3120,3241,4136,3503
1548,3108,3238,4151,3523
1555,3131,3291,4173,3545
1560,3142,3298,4187,3555
1571,3156,3302,4199,3571
1589,3159,3295,4187,3571
1578,3163,3327,4232,3584
1590,3171,3339,4233,3593
1585,3176,3340,4236,3602
1575,3184,3315,4249,3609
1601,3180,3388,4262,3582
1611,3195,3342,4270,3622
1612,3210,3378,4251,3635
1647,3218,3362,4272,3641
1579,3161,3359,4269,3612
1633,3201,3372,4236,3638
1558,3170,3344,4267,3625
1616,3203,3377,4280,3639
1620,3187,3363,4273,3641
1550,3211,3299,4265,3633
1619,3208,3341,4252,3622
1624,3199,3380,4260,3628
1610,3227,3376,4255,3627
1625,3213,3368,4236,3638
1638,3174,3347,4264,3620
1634,3251,3401,4253,3625
1593,3264,3356,4246,3623
1604,3222,3346,4242,3602
1639,3185,3353,4239,3620
1637,3244,3348,4262,3618
1630,3248,3353,4249,3584
1644,3218,3366,4251,3625
1634,3209,3373,4288,3624
1652,3212,3350,4242,3611
1646,3211,3345,4249,3625
1625,3192,3343,4222,3618
1652,3222,3362,4251,3619
1631,3217,3341,4248,3620
1654,3222,3362,4251,3625
1671,3241,3373,4260,3628
1641,3224,3364,4260,3623
1619,3219,3353,4248,3620
1656,3333,3366,4256,3619
1667,3234,3371,4259,3633
1678,3220,3350,4258,3634
1627,3235,3360,4226,3634
1676,3236,3375,4268,3628
1683,3227,3369,4260,3636
1670,3252,3366,4259,3635
1693,3241,3377,4297,3627
1660,3190,3366,4246,3623
1665,3227,3369,4233,3628
1672,3206,3350,4236,3612
1675,3203,3353,4249,3613
1661,3224,3340,4230,3616
1666,3226,3339,4233,3603
1644,3213,3324,4223,3591
1628,3191,3315,4211,3577
1643,3217,3309,4201,3544
1635,3176,3276,4196,3590
1662,3210,3282,4179,3577
1667,3185,3305,4188,3565
1685,3204,3303,4178,3570
1655,3231,3295,4169,3561
1581,3196,3302,4158,3578
1656,3197,3260,4164,3558
1656,3197,3272,4124,3542
1666,3206,3291,4155,3545
1665,3198,3302,4151,3547
1660,3198,3286,4162,3538
1655,3200,3283,4145,3545
1673,3209,3287,4167,3546
1665,3204,3292,4150,3490
1668,3238,3259,4163,3545
1657,3201,3294,4182,3542
1661,3253,3308,4164,3543
1662,3186,3267,4159,3545
1649,3201,3297,4167,3551
1668,3232,3286,4158,3519
1666,3203,3299,4169,3544
1677,3193,3296,4164,3563
1660,3202,3282,4159,3547
1651,3211,3289,4161,3528
1673,3229,3300,4150,3558
1716,3190,3286,4163,3561
1667,3231,3305,4189,3564
1668,3198,3308,4185,3565
1670,3198,3307,4169,3529
1673,3193,3288,4164,3524
1663,3194,3315,4159,3539
1694,3206,3299,4159,3551
1668,3207,3282,4159,3555
1673,3203,3297,4164,3556
1662,3192,3300,4182,3556
1667,3203,3291,4153,3549
1681,3212,3308,4182,3554
1686,3202,3302,4155,3587
1681,3217,3293,4152,3584
1624,3206,3314,4166,3527
1675,3200,3290,4179,3537
1667,3192,3292,4148,3540
1676,3174,3316,4146,3547
1671,3186,3291,4150,3543
1681,3201,3292,4143,3542
1678,3206,3283,4145,3544
1667,3168,3277,4148,3532
1674,3170,3298,4131,3561
1677,3193,3289,4100,3535
1684,3185,3299,4160,3533
1691,3203,3283,4137,3532
1685,3204,3270,4146,3538
1671,3202,3291,4137,3533
1675,3165,3288,4140,3524
1663,3204,3274,4119,3527
1691,3195,3270,4134,3530
1690,3195,3275,4131,3467
1686,3191,3280,4145,3537
1667,3193,3273,4100,3552
1696,3193,3277,4172,3516
1687,3226,3259,4127,3475
1667,3193,3268,4132,3531
1692,3195,3275,4105,3500
1715,3201,3265,4089,3528
1684,3149,3236,4192,3526
1682,3230,3238,4130,3523
1659,3164,3260,4132,3534
1696,3198,3251,4123,3515
1717,3192,3264,4112,3527
1686,3198,3271,4123,3529
1672,3192,3264,4110,3542
1668,3236,3255,4146,3506
1682,3219,3227,4125,3528
1672,3240,3304,4116,3526
1684,3218,3234,4112,3524
1643,3200,3275,4125,3524
1693,3200,3268,4132,3510
1692,3198,3282,4115,3523
1687,3219,3265,4105,3528
1713,3196,3264,4116,3518
1690,3158,3262,4115,3539
1694,3206,3267,4119,3523
1664,3196,3268,4118,3518
1687,3222,3267,4115,3507
1700,3222,3286,4127,3523
1707,3241,3268,4100,3508
1710,3246,3274,4107,3536
1730,3218,3274,4123,3507
1743,3240,3276,4156,3510
1703,3218,3270,4146,3519
1699,3217,3255,4144,3531
1756,3212,3270,4118,3527
1707,3219,3243,4113,3533
1709,3220,3276,4125,3534
1687,3203,3273,4123,3501
1701,3256,3276,4128,3490
1764,3212,3250,4119,3516
1719,3219,3281,4125,3532
1750,3190,3299,4131,3539
1719,3249,3309,4125,3515
1717,3220,3284,4130,3538
1691,3222,3323,4185,3561
1691,3201,3277,4124,3557
1720,3188,3278,4210,3551
1719,3217,3277,4136,3560
1724,3222,3283,4131,3539
1715,3241,3273,4093,3520
1788,3218,3278,4146,3536
1715,3219,3289,4137,3556
1714,3234,3280,4113,3537
1737,3245,3292,4164,3556
1733,3243,3289,4121,3532
1728,3234,3283,4153,3561
1727,3251,3242,4115,3545
1705,3224,3252,4132,3492
1724,3220,3273,4124,3520
1713,3192,3265,4108,3516
1734,3228,3278,4130,3538
1727,3225,3277,4134,3514
1745,3224,3268,4134,3526
1730,3222,3266,4115,3515
1746,3201,3275,4150,3538
1737,3228,3278,4118,3539
1750,3223,3280,4123,3531
1737,3225,3273,4136,3536
1724,3236,3238,4115,3523
1747,3209,3265,4105,3524
1716,3198,3266,4123,3555
1715,3213,3272,4079,3526
1732,3222,3262,4112,3529
1727,3224,3264,4102,3526
1726,3230,3255,4115,3513
1727,3217,3289,4111,3525
1749,3222,3270,4082,3543
1766,3238,3286,4098,3531
1752,3240,3268,4108,3532
1745,3228,3268,4096,3526
1678,3204,3292,4116,3538
1739,3241,3305,4125,3532
1743,3228,3292,4118,3526
1742,3230,3296,4118,3538
1749,3240,3284,4124,3542
1747,3243,3275,4136,3549
1764,3254,3284,4148,3556
1755,3251,3305,4141,3560
1780,3260,3318,4146,3563
1787,3265,3323,4169,3569
1775,3296,3276,4182,3563
1779,3257,3345,4252,3621
1813,3310,3390,4246,3652
1779,3299,3379,4203,3657
1800,3363,3419,4273,3657
1814,3341,3421,4284,3702
1819,3361,3441,4301,3702
1836,3374,3458,4338,3723
1825,3371,3453,4308,3732
1828,3383,3506,4359,3795
1819,3409,3529,4399,3780
1860,3430,3543,4425,3784
1839,3420,3532,4438,3794
1881,3405,3552,4448,3858
1882,3446,3591,4459,3825
1881,3465,3581,4436,3836
1878,3447,3579,4547,3849
1881,3468,3588,4486,3853
1894,3478,3592,4486,3858
1902,3462,3602,4483,3865
1897,3468,3584,4478,3862
1895,3427,3602,4483,3857
1885,3488,3604,4476,3874
1906,3434,3591,4451,3827
1915,3469,3624,4491,3863
1912,3430,3590,4483,3867
1907,3467,3609,4493,3853
1900,3478,3588,4466,3862
1923,3483,3593,4457,3848
1916,3476,3590,4414,3846
1918,3446,3579,4457,3835
1928,3468,3588,4420,3842
1922,3473,3577,4429,3837
1913,3468,3584,4454,3842
1946,3475,3555,4429,3849
1935,3420,3564,4448,3847
1916,3478,3570,4451,3843
1938,3478,3583,4451,3827
1944,3476,3580,4448,3847
1938,3467,3561,4445,3837
1920,3457,3576,4416,3844
1930,3490,3571,4480,3839
1944,3457,3576,4452,3852
1939,3470,3575,4450,3842
1925,3460,3542,4414,3840
1927,3463,3548,4444,3838
1921,3465,3523,4465,3849
1952,3478,3582,4466,3863
1918,3419,3579,4457,3849
1944,3468,3574,4460,3872
1923,3475,3521,4447,3804
1933,3484,3604,4450,3858
1938,3426,3571,4433,3807
1945,3471,3573,4438,3830
1930,3426,3571,4447,3843
1943,3470,3570,4438,3842
1977,3469,3564,4420,3830
1934,3427,3563,4425,3817
1929,3469,3564,4422,3831
1942,3462,3571,4401,3825
1933,3452,3552,4358,3812
1930,3458,3547,4403,3817
1908,3454,3543,4411,3801
1982,3434,3545,4383,3793
1928,3444,3532,4342,3783
1927,3401,3529,4372,3788
1923,3448,3512,4365,3744
1926,3431,3507,4355,3769
1925,3443,3523,4347,3771
1923,3408,3491,4345,3776
1921,3424,3492,4342,3767
1938,3411,3501,4340,3758
1972,3420,3494,4334,3763
1936,3411,3513,4313,3756
1896,3428,3518,4337,3757
1959,3443,3531,4392,3780
1932,3444,3526,4343,3760
1927,3433,3459,4328,3754
1905,3436,3488,4314,3755
1913,3433,3497,4348,3759
1940,3431,3495,4347,3766
1937,3437,3496,4348,3758
1926,3430,3494,4386,3715
1974,3443,3507,4347,3777
1945,3448,3492,4358,3774
1942,3474,3506,4361,3771
1931,3465,3513,4359,3795
1940,3414,3500,4342,3770
1938,3447,3531,4361,3771
1947,3441,3533,4364,3776
1941,3457,3512,4356,3772
1950,3449,3507,4361,3777
1949,3452,3510,4359,3775
1922,3446,3490,4336,3771
1921,3405,3520,4412,3766
1964,3462,3532,4370,3751
1963,3482,3494,4359,3775
1957,3485,3484,4348,3758
1964,3460,3570,4391,3762
1994,3472,3507,4371,3769
1976,3436,3492,4326,3790
1911,3459,3495,4345,3761
1956,3350,3495,4343,3750
1968,3462,3494,4339,3761
1973,3452,3492,4334,3751
1952,3451,3483,4331,3730
1883,3409,3501,4324,3748
1972,3446,3475,4354,3747
2023,3492,3488,4294,3715
1929,3444,3488,4338,3762
1970,3440,3467,4319,3736
1958,3438,3479,4355,3723
1949,3448,3488,4310,3734
1954,3440,3473,4297,3725
1997,3432,3468,4305,3723
1947,3427,3473,4312,3734
1964,3436,3470,4310,3730
1946,3435,3465,4312,3716
1956,3432,3460,4332,3726
1982,3434,3483,4307,3737
1969,3449,3476,4284,3787
1974,3446,3473,4333,3725
1971,3449,3465,4312,3732
1957,3436,3462,4308,3730
1954,3440,3472,4306,3715
1976,3432,3468,4324,3726
1954,3426,3442,4291,3731
1961,3433,3471,4286,3727
1962,3431,3473,4305,3736
1945,3428,3468,4294,3750
1974,3462,3470,4323,3722
1959,3417,3499,4301,3724
1977,3460,3462,4340,3735
1980,3446,3472,4304,3729
1971,3457,3448,4301,3726
1976,3452,3468,4294,3730
1970,3451,3506,4339,3729
1965,3459,3465,4288,3740
1980,3406,3462,4295,3730
1970,3399,3463,4299,3721
1977,3441,3473,4301,3727
1982,3423,3465,4289,3705
1977,3433,3453,4324,3724
1984,3416,3500,4292,3692
1979,3459,3423,4361,3729
2001,3457,3481,4300,3711
1967,3455,3421,4293,3726
1986,3459,3467,4297,3739
2027,3456,3473,4297,3725
1988,3452,3473,4292,3727
2012,3454,3474,4295,3731
2055,3449,3473,4265,3720
2024,3453,3476,4316,3727
2014,3463,3472,4305,3723
2027,3457,3441,4269,3725
2047,3469,3476,4302,3736
1996,3454,3474,4283,3731
2042,3458,3475,4361,3725
2059,3471,3484,4220,3726
1996,3446,3476,4291,3730
1998,3459,3481,4281,3737
2025,3464,3464,4303,3702
2012,3454,3470,4295,3735
2003,3457,3467,4281,3725
2033,3460,3470,4306,3731
1972,3454,3468,4302,3730
2033,3452,3480,4276,3719
2030,3447,3474,4304,3731
2043,3460,3462,4286,3730
2051,3504,3467,4297,3741
2050,3474,3475,4243,3737
2041,3436,3478,4286,3734
2092,3452,3476,4282,3719
2034,3459,3459,4323,3737
2051,3465,3470,4278,3723
2024,3460,3462,4270,3730
2055,3465,3465,4292,3732
2046,3462,3474,4301,3732
2039,3457,3465,4292,3720
2044,3452,3462,4278,3723
2064,3467,3465,4267,3726
2008,3421,3468,4278,3686
2080,3462,3474,4283,3712
2059,3465,3457,4312,3694
2052,3471,3462,4286,3722
2080,3458,3459,4307,3737
2071,3457,3459,4289,3721
2047,3452,3437,4276,3751
2055,3460,3454,4275,3723
2047,3441,3453,4269,3716
2051,3465,3449,4248,3708
2030,3427,3427,4265,3705
2059,3423,3465,4280,3724
2057,3459,3423,4288,3708
2068,3446,3426,4274,3675
2066,3458,3456,4273,3713
2075,3459,3443,4225,3736
2047,3446,3446,4263,3746
2050,3458,3459,4272,3697
2043,3465,3443,4272,3721
2065,3453,3452,4270,3710
2011,3459,3457,4269,3713
2056,3452,3420,4280,3724
2038,3478,3446,4274,3719
2099,3483,3451,4281,3729
2080,3518,3518,4308,3700
2137,3484,3488,4300,3724
2080,3428,3488,4306,3763
2046,3415,3490,4319,3762
2078,3507,3515,4315,3785
2043,3526,3538,4354,3771
2109,3526,3571,4393,3801
2110,3548,3575,4406,3827
2135,3563,3601,4429,3845
2125,3580,3628,4452,3862
2146,3551,3643,4483,3897
2123,3619,3657,4521,3928
2091,3608,3708,4529,3977
2130,3603,3721,4525,3960
2187,3664,3739,4600,3992
2169,3625,3759,4580,3966
2180,3677,3748,4588,4038
2183,3730,3792,4649,4072
2189,3705,3817,4672,4091
2193,3709,3810,4689,4063
2211,3730,3824,4697,4093
2211,3729,3817,4680,4100
2219,3693,3837,4713,4092
2268,3750,3846,4718,4119
2228,3758,3858,4752,4113
2195,3763,3827,4700,4116
2227,3769,3881,4728,4124
2227,3737,3852,4724,4116
2233,3757,3880,4718,4109
2225,3752,3845,4708,4118
2229,3748,3886,4706,4135
2230,3751,3870,4675,4112
2249,3745,3869,4700,4108
2236,3748,3852,4662,4098
2234,3706,3859,4683,4075
2227,3720,3880,4684,4068
2284,3748,3852,4686,4110
2262,3758,3890,4690,4051
2254,3798,3899,4665,4105
2246,3744,3854,4675,4091
2267,3731,3875,4665,4089
2233,3753,3769,4681,4088
2254,3750,3811,4681,4073
2249,3753,3848,4676,4079
2295,3755,3847,4675,4091
2257,3676,3837,4708,4086
2258,3750,3869,4676,4055
2265,3777,3823,4689,4091
2268,3746,3866,4667,4091
2243,3659,3865,4712,4136
2273,3757,3852,4684,4100
2268,3810,3826,4667,4115
2291,3739,3853,4672,4060
2267,3757,3876,4654,4108
2274,3758,3826,4663,4091
2267,3801,3849,4672,4140
2274,3767,3856,4675,4089
2276,3752,3855,4676,4086
2258,3762,3843,4657,4089
2261,3776,3844,4686,4086
2274,3767,3858,4667,4107
2289,3715,3817,4700,4085
2300,3758,3828,4671,4083
2284,3750,3830,4646,4119
2272,3746,3826,4656,4075
2281,3769,3817,4640,4068
2260,3728,3817,4623,4056
2279,3753,3801,4616,4052
2272,3734,3799,4611,4035
2255,3737,3783,4603,4019
2254,3686,3775,4592,3993
2265,3724,3759,4596,4030
2267,3762,3741,4580,4022
2269,3724,3766,4534,4000
2278,3696,3763,4569,3993
2300,3710,3750,4525,3976
2295,3715,3743,4556,3980
