"Ch1_Raw","Ch2_Raw","Ch3_Raw","Ch4_Raw","Ch5_Raw","Ch1_Cal","Ch2_Cal","Ch3_Cal","Ch4_Cal","Ch5_Cal"
1593,2123,2819,4092,2996,-280,-369,-478,-743,-282
1594,2118,2819,4091,3001
1592,2124,2818,4094,2986
1593,2121,2815,4096,3004
1590,2119,2819,4091,3005
1588,2119,2828,4091,3003
1592,2124,2828,4092,3006
1591,2120,2817,4093,3001
1588,2118,2819,4095,2979
1585,2113,2817,4096,3004
1588,2110,2816,4087,3003
1578,2116,2806,4084,3018
1620,2113,2806,4086,3018
1598,2094,2818,4095,2995
1591,2112,2813,4100,2996
1585,2115,2809,4096,3004
1581,2088,2816,4094,2999
1584,2098,2816,4100,3006
1593,2148,2816,4100,3010
1584,2094,2787,4115,3001
1553,2081,2809,4094,3003
1548,2156,2804,4066,3007
1634,2155,2865,4120,3023
1628,2108,2820,4182,3025
1595,2111,2825,4120,3004
1588,2116,2798,4112,3047
1581,2125,2829,4108,3051
1598,2160,2823,4137,3049
1617,2113,2788,4102,3040
1590,2183,2827,4121,2993
1596,2134,2834,4121,3039
1592,2126,2836,4118,3026
1595,2128,2817,4121,3039
1571,2152,2836,4132,3052
1619,2163,2817,4153,3055
1611,2141,2876,4156,3073
1608,2100,2838,4134,3074
1607,2129,2845,4128,3084
1612,2124,2822,4134,3067
1641,2135,2842,4131,3081
1600,2138,2870,4135,3058
1603,2219,2856,4137,3053
1612,2150,2820,4151,3075
1617,2113,2852,4150,3078
1614,2135,2841,4152,3081
1615,2166,2860,4132,3084
1618,2199,2843,4161,3113
1615,2190,2854,4162,3099
1616,2186,2857,4155,3107
1611,2185,2861,4214,3094
1618,2179,2898,4163,3099
1635,2193,2861,4180,3103
1614,2170,2871,4179,3067
1617,2177,2865,4168,3108
1618,2178,2874,4171,3113
1604,2208,2870,4166,3091
1614,2226,2865,4175,3145
1617,2152,2868,4180,3134
1636,2196,2878,4187,3131
1627,2219,2859,4173,3144
1609,2179,2867,4187,3129
1617,2177,2868,4188,3124
1631,2185,2868,4174,3134
1626,2179,2867,4185,3131
1613,2184,2863,4188,3132
1616,2179,2857,4173,3108
1628,2186,2880,4188,3142
1627,2189,2879,4187,3137
1647,2182,2902,4210,3131
1622,2187,2873,4185,3144
1625,2228,2880,4196,3078
1638,2186,2879,4191,3147
1579,2120,2884,4196,3155
1666,2243,2851,4204,3158
1621,2181,2884,4204,3159
1614,2174,2886,4208,3187
1629,2129,2868,4206,3148
1620,2196,2886,4194,3175
1634,2195,2890,4211,3179
1625,2205,2892,4220,3186
1599,2194,2866,4275,3179
1619,2241,2895,4220,3188
1620,2230,2902,4219,3227
1593,2153,2893,4246,3190
1634,2203,2899,4217,3209
1640,2252,2860,4260,3218
1649,2180,2902,4230,3195
1612,2244,2860,4223,3178
1619,2202,2883,4235,3209
1641,2203,2911,4232,3215
1648,2214,2915,4233,3209
1656,2220,2924,4238,3211
1650,2267,2930,4246,3219
1652,2248,2934,4294,3206
1664,2265,2953,4265,3236
1668,2268,2996,4270,3232
1603,2275,2975,4269,3229
1681,2260,3028,4246,3230
1680,2288,2995,4286,3211
1673,2319,3012,4284,3254
1671,2302,3014,4343,3249
1677,2303,3020,4278,3256
1686,2314,3019,4296,3208
1686,2318,3026,4291,3241
1721,2317,3032,4276,3236
1676,2326,3027,4304,3201
1703,2331,3033,4239,3246
1692,2364,3044,4286,3234
1687,2326,3059,4291,3241
1683,2317,3065,4288,3247
1700,2310,3031,4326,3227
1699,2313,3048,4292,3222
1699,2289,3053,4296,3213
1716,2292,3052,4292,3222
1696,2315,3053,4296,3228
1705,2323,3064,4301,3228
1700,2316,3044,4294,3219
1687,2325,3080,4301,3220
1727,2336,3067,4370,3231
1698,2338,3074,4315,3187
1723,2329,3074,4218,3231
1711,2332,3068,4311,3251
1726,2345,3083,4317,3241
1700,2396,3084,4329,3225
1694,2338,3063,4319,3257
1723,2337,3080,4308,3196
1718,2288,3072,4317,3246
1728,2348,3086,4326,3258
1727,2341,3075,4317,3213
1676,2324,3090,4354,3251
1715,2307,3097,4360,3260
1761,2422,3062,4322,3259
1794,2347,3081,4347,3288
1728,2328,3119,4278,3263
1786,2390,3095,4336,3241
1723,2361,3036,4335,3270
1729,2381,3096,4332,3276
1727,2399,3097,4344,3272
1697,2356,3086,4326,3267
1736,2363,3099,4355,3281
1768,2364,3100,4358,3302
1708,2354,3102,4347,3289
1787,2366,3115,4361,3289
1743,2388,3110,4354,3290
1735,2443,3083,4345,3256
1740,2372,3128,4364,3310
1744,2375,3107,4365,3305
1743,2368,3134,4386,3267
1747,2353,3103,4359,3315
1745,2380,3116,4356,3314
1744,2359,3121,4361,3277
1749,2380,3118,4366,3316
1748,2370,3120,4355,3313
1739,2361,3137,4367,3320
1753,2360,3136,4388,3337
1773,2382,3124,4390,3330
1751,2400,3154,4387,3369
1785,2371,3112,4381,3336
1748,2374,3118,4375,3335
1755,2371,3116,4384,3319
1725,2409,3140,4396,3360
1747,2376,3087,4388,3332
1763,2387,3123,4381,3341
1750,2369,3121,4388,3348
1752,2374,3124,4386,3335
1742,2324,3110,4379,3314
1739,2363,3144,4324,3324
1756,2364,3118,4391,3367
1752,2368,3116,4388,3374
1718,2347,3116,4406,3342
1761,2324,3111,4329,3405
1747,2355,3097,4395,3368
1755,2360,3093,4422,3374
1762,2402,3111,4402,3387
1775,2388,3108,4402,3362
1753,2385,3113,4408,3391
1766,2394,3111,4407,3396
1787,2392,3108,4308,3390
1783,2343,3147,4379,3385
